"season"	"county"	"locality"	"birds_seen"	"variety_seen"	"birder_count"	"avg_birds_seen"	"seen_rank"	"variety_rank"	"score"	"hot_spot_rank"	"latitude"	"longitude"
"1027"	"Summer"	"wallowa"	"Joseph (town)"	1326	87	23	57.6521739130435	26	7	67	9.5	45.3516627	-117.228241
"1028"	"Summer"	"wallowa"	"Joseph Sewage Ponds (restricted access)"	6279	86	25	251.16	1	8	91	3	45.3730226	-117.2189293
"1029"	"Summer"	"wallowa"	"Kinney Lake"	9413	119	39	241.358974358974	2	2	96	1	45.3140722	-117.1021342
"1030"	"Summer"	"wallowa"	"McCully Creek & Trail"	6616	99	77	85.9220779220779	13	4.5	82.5	4	45.2756112	-117.1372712
"1031"	"Summer"	"wallowa"	"Tucker Down Rd."	1397	58	15	93.1333333333333	11	17	72	7.5	45.31928	-117.124931
"1032"	"Summer"	"wallowa"	"Wallowa Lake SP"	6845	116	116	59.0086206896552	25	3	72	7.5	45.2814092	-117.2131348
"1033"	"Summer"	"wallowa"	"Wallowa Mts.--Mirror Lake"	994	68	13	76.4615384615385	16	11	73	6	45.1784574	-117.3095695
"1034"	"Summer"	"wallowa"	"Zumwalt Prairie"	1732	96	22	78.7272727272727	14	6	80	5	45.460251	-117.0921135
"1035"	"Summer"	"wallowa"	"Zumwalt Prairie--Canyon Vista Trail"	542	57	7	77.4285714285714	15	18	67	9.5	45.5401416	-116.9234684
"1036"	"Summer"	"wasco"	"Dufur City Park  and  Sewage Ponds"	5072	94	32	158.5	6	3	91	3	45.450227	-121.125211
"1037"	"Summer"	"wasco"	"Dufur Gap Rd."	1254	71	6	209	5	11	84	5	45.3906146	-121.1550379
"1038"	"Summer"	"wasco"	"Lone Pine Island viewpoint (restricted access)"	11471	53	48	238.979166666667	3	22	75	10	45.606073	-121.139799
"1039"	"Summer"	"wasco"	"Mayer SP"	3162	79	34	93	13	7	80	7.5	45.682518	-121.286896
"1040"	"Summer"	"wasco"	"Pine Hollow Reservoir"	2342	63	18	130.111111111111	9	14.5	76.5	9	45.2483193	-121.2897937
"1041"	"Summer"	"wasco"	"Price Rd. wetlands"	5169	111	24	215.375	4	2	94	2	45.24208	-121.2697506
"1042"	"Summer"	"wasco"	"Rock Creek Reservoir (Wasco Co.)"	2072	92	25	82.88	16	4	80	7.5	45.2241886	-121.3886261
"1043"	"Summer"	"wasco"	"Taylor Lake"	3792	89	28	135.428571428571	8	6	86	4	45.6408078	-121.2058067
"1044"	"Summer"	"wasco"	"The Dalles Riverfront Park"	31863	128	109	292.321100917431	2	1	97	1	45.6000709	-121.1664104
"1045"	"Summer"	"wasco"	"The Dalles Riverfront Trail--Taylor Lake to Bargeway"	2828	73	18	157.111111111111	7	10	83	6	45.633392	-121.207058
"1046"	"Summer"	"washington"	"Commonwealth Lake Park"	77904	129	160	486.9	12	9	79	9	45.5119108	-122.8098106
"1047"	"Summer"	"washington"	"Fernhill Wetlands (general)"	612199	177	439	1394.53075170843	3	1	96	1	45.5064875	-123.0851855
"1048"	"Summer"	"washington"	"Fernhill Wetlands--Natural Treatment System (ASoP/CWS survey)"	196498	141	147	1336.72108843537	4	5	91	4	45.507174	-123.0879879
"1049"	"Summer"	"washington"	"Fernhill Wetlands--area outside of NTS (ASoP/CWS survey)"	73571	134	32	2299.09375	1	7	92	3	45.5067529	-123.0825162
"1050"	"Summer"	"washington"	"Greenway Park"	19774	116	61	324.16393442623	18	10	72	10	45.4567592	-122.7949619
"1051"	"Summer"	"washington"	"Henry Hagg Lake Park (Scoggins Valley Park)"	28993	140	41	707.146341463415	8	6	86	6.5	45.473855	-123.2135582
"1052"	"Summer"	"washington"	"Jackson Bottom Wetlands Preserve"	138742	151	211	657.545023696683	9	4	87	5	45.505	-122.9889
"1053"	"Summer"	"washington"	"Koll Center Wetlands"	206797	130	197	1049.73096446701	6	8	86	6.5	45.4562776	-122.7911854
"1054"	"Summer"	"washington"	"Tualatin River NWR"	198082	168	516	383.87984496124	13	3	84	8	45.3811203	-122.8353667
"1055"	"Summer"	"washington"	"Tualatin River NWR--Atfálat'i Unit"	380249	176	319	1192.00313479624	5	2	93	2	45.3817834	-122.8312254
"1056"	"Summer"	"wheeler"	"Clarno BLM Boat Ramp"	725	54	19	38.1578947368421	11	7.5	81.5	7	44.9161887	-120.4692091
"1057"	"Summer"	"wheeler"	"Dollarhide Pond"	306	49	8	38.25	10	11	79	8.5	44.560808	-120.142614
"1058"	"Summer"	"wheeler"	"Fopiano Reservoir"	1060	60	11	96.3636363636364	1	4.5	94.5	2	44.5869421	-119.9449925
"1059"	"Summer"	"wheeler"	"Fossil (town)"	1076	51	23	46.7826086956522	8	9	83	6	44.9980464	-120.2151403
"1060"	"Summer"	"wheeler"	"Fossil Sewage Ponds"	1698	60	25	67.92	5	4.5	90.5	3	45.0011188	-120.2275895
"1061"	"Summer"	"wheeler"	"Fossil Sewage Ponds-farm pond"	1550	44	18	86.1111111111111	2	14.5	83.5	5	45.0088659	-120.2345227
"1062"	"Summer"	"wheeler"	"John Day Fossil Beds NM--Painted Hills Picnic Area"	784	71	42	18.6666666666667	24	2	74	10	44.6540559	-120.2517852
"1063"	"Summer"	"wheeler"	"John Day Fossil Beds NM--Painted Hills Unit"	2914	73	38	76.6842105263158	4	1	95	1	44.6517908	-120.2670765
"1064"	"Summer"	"wheeler"	"Mitchell (town)"	1373	66	34	40.3823529411765	9	3	88	4	44.5667051	-120.1539474
"1065"	"Summer"	"wheeler"	"Service Creek Campground"	419	57	13	32.2307692307692	15	6	79	8.5	44.7919168	-120.0019133
"1066"	"Summer"	"yamhill"	"Grand Island Driving Loop"	1630	56	11	148.181818181818	9	11.5	79.5	9	45.1259174	-123.0373917
"1067"	"Summer"	"yamhill"	"Huddleston Fish Pond"	2160	72	30	72	14	6	80	8	45.0800143	-123.476364
"1068"	"Summer"	"yamhill"	"Newberg City Water Treatment Ponds (restricted access)"	2487	59	15	165.8	8	10	82	7	45.2832733	-122.9564166
"1069"	"Summer"	"yamhill"	"Our Lady of Guadalupe Trappist Abbey trails"	2865	74	17	168.529411764706	7	5	88	4	45.2859007	-123.0980515
"1070"	"Summer"	"yamhill"	"Sheridan South Side Park and Fishing Pond"	6186	94	35	176.742857142857	6	2	92	3	45.087649	-123.391419
"1071"	"Summer"	"yamhill"	"Sheridan WTP Ponds (restricted access)"	25909	103	29	893.413793103448	2	1	97	1	45.0875812	-123.3833313
"1072"	"Summer"	"yamhill"	"Wennerberg Park"	1854	63	10	185.4	5	8	87	5	45.2917566	-123.1871538
"1073"	"Summer"	"yamhill"	"Willamette Greenway--Grand Island Access"	5695	92	48	118.645833333333	12	3	85	6	45.104299	-123.021792
"1074"	"Summer"	"yamhill"	"Yamhill Sewage Ponds (restricted access)"	6625	88	16	414.0625	3	4	93	2	45.337617	-123.1891394
"1075"	"Winter"	"baker"	"Baker Sewage Treatment Ponds (restricted access)"	4236	34	9	470.666666666667	1	5	94	2.5	44.8135987	-117.8437478
"1076"	"Winter"	"baker"	"Bob's Lake"	10237	43	26	393.730769230769	2	4	94	2.5	44.8375823	-117.8182411
"1077"	"Winter"	"baker"	"Coral Ditch"	6327	56	22	287.590909090909	3	1	96	1	44.7987496	-117.8081346
"1078"	"Winter"	"baker"	"Farewell Bend SP"	4228	53	22	192.181818181818	5	2	93	4	44.3059155	-117.2263527
"1079"	"Winter"	"baker"	"Halfway (town)"	232	14	1	232	4	18	78	9.5	44.877085	-117.108465
"1080"	"Winter"	"baker"	"Hewitt Park"	133	19	1	133	10	12	78	9.5	44.7566797	-117.126859
"1081"	"Winter"	"baker"	"Memorial Pond"	1747	25	11	158.818181818182	8	6	86	5	44.872056	-117.8157091
"1082"	"Winter"	"baker"	"North Powder Pond"	1142	47	22	51.9090909090909	15	3	82	7	45.013214	-117.930166
"1083"	"Winter"	"baker"	"Oregon Trails West RV Park"	321	24	4	80.25	14	7.5	78.5	8	44.8025931	-117.8182755
"1084"	"Winter"	"baker"	"Ruckles Creek Rd."	360	20	2	180	7	10.5	82.5	6	44.7858974	-117.6293921
"1085"	"Winter"	"benton"	"Herbert Farm and Natural Area"	142784	107	59	2420.06779661017	8	11	81	7	44.5198988	-123.2947755
"1086"	"Winter"	"benton"	"Philomath Sewage Ponds (restricted access)"	1554935	142	318	4889.73270440252	5	1	94	1	44.5185755	-123.3444586
"1087"	"Winter"	"benton"	"Willamette Park (Benton Co.)"	176138	132	109	1615.94495412844	14	3	83	4.5	44.5410582	-123.2462597
"1088"	"Winter"	"benton"	"William L. Finley NWR"	541202	138	241	2245.65145228216	10	2	88	3	44.4215209	-123.3151817
"1089"	"Winter"	"benton"	"William L. Finley NWR--Bruce Rd."	401582	119	178	2256.07865168539	9	8	83	4.5	44.3895666	-123.3003867
"1090"	"Winter"	"benton"	"William L. Finley NWR--Cabell Marsh"	322920	121	151	2138.54304635762	12	7	81	7	44.4152525	-123.319205
"1091"	"Winter"	"benton"	"William L. Finley NWR--Cheadle Marsh"	83751	80	15	5583.4	2	34	64	10	44.3954315	-123.3006334
"1092"	"Winter"	"benton"	"William L. Finley NWR--McFadden Marsh"	1720130	127	336	5119.43452380952	4	4	92	2	44.3907013	-123.2976294
"1093"	"Winter"	"benton"	"William L. Finley NWR--Prairie Overlook"	423411	116	321	1319.03738317757	17	10	73	9	44.4242813	-123.304815
"1094"	"Winter"	"benton"	"William L. Finley NWR--Scrape Pond"	907466	96	141	6435.92907801418	1	18	81	7	44.3898196	-123.3121777
"1095"	"Winter"	"clackamas"	"Anderson Rd. Swale"	105031	102	64	1641.109375	2	1.5	96.5	1	45.240578	-122.746159
"1096"	"Winter"	"clackamas"	"Blount Swale overlook (restricted access)"	47884	79	46	1040.95652173913	4	12.5	83.5	4	45.2639938	-122.6556319
"1097"	"Winter"	"clackamas"	"Brown's Ferry Park"	48005	102	141	340.460992907801	17	1.5	81.5	6	45.3830796	-122.7380133
"1098"	"Winter"	"clackamas"	"Clackamette Park"	36761	79	86	427.453488372093	13	12.5	74.5	8	45.3719259	-122.6032162
"1099"	"Winter"	"clackamas"	"Ivor Davies Park"	20131	92	35	575.171428571429	6	5	89	2	45.136353	-122.570065
"1100"	"Winter"	"clackamas"	"Meldrum Bar Park"	31905	86	50	638.1	5	10	85	3	45.3767733	-122.6143489
"1101"	"Winter"	"clackamas"	"Milwaukie Riverfront Park (previously Jefferson St. Boat Launch)"	35569	98	122	291.549180327869	23	3	74	9	45.4412963	-122.642827
"1102"	"Winter"	"clackamas"	"River Island Natural Area--North Unit"	2510	70	2	1255	3	19.5	77.5	7	45.377883	-122.3986139
"1103"	"Winter"	"clackamas"	"River Island Natural Area--South Unit"	18557	90	42	441.833333333333	11	7	82	5	45.371773	-122.405607
"1104"	"Winter"	"clatsop"	"Brownsmead area"	206580	145	105	1967.42857142857	2	1	97	1	46.2151793	-123.5395432
"1105"	"Winter"	"clatsop"	"Cannon Beach"	22892	113	102	224.43137254902	24	5	71	7	45.888186	-123.9646626
"1106"	"Winter"	"clatsop"	"Cannon Beach Settling Ponds"	50792	106	168	302.333333333333	20	8	72	6	45.8972364	-123.9574099
"1107"	"Winter"	"clatsop"	"Columbia River--Tenasillahe Island (boat access only)"	18941	93	8	2367.625	1	10	89	3	46.241764	-123.4520817
"1108"	"Winter"	"clatsop"	"Columbia River--Welch Island (boat access only)"	5435	65	3	1811.66666666667	4	31.5	64.5	9	46.2590198	-123.4854698
"1109"	"Winter"	"clatsop"	"Sunset Beach Recreation Area"	20169	109	64	315.140625	19	6	75	5	46.1011393	-123.9375036
"1110"	"Winter"	"clatsop"	"Svenson Island Rd."	68118	119	88	774.068181818182	9	3	88	4	46.1760972	-123.6502433
"1111"	"Winter"	"clatsop"	"Warrenton Sewage Ponds (restricted access)"	11973	76	11	1088.45454545455	7	25.5	67.5	8	46.1744221	-123.921833
"1112"	"Winter"	"clatsop"	"Wireless Rd."	161848	127	120	1348.73333333333	5	2	93	2	46.1602748	-123.8265181
"1113"	"Winter"	"columbia"	"Crown Zellerbach Trail (east end)"	162930	134	189	862.063492063492	15	2	83	6	45.754063	-122.850469
"1114"	"Winter"	"columbia"	"Dalton Lake"	7168	93	11	651.636363636364	18	10.5	71.5	9	45.8788977	-122.8071605
"1115"	"Winter"	"columbia"	"Dike Rd. flats"	13824	93	14	987.428571428571	14	10.5	75.5	7	46.1157233	-123.00698
"1116"	"Winter"	"columbia"	"Marshland Bottoms"	48301	104	17	2841.23529411765	5	7	88	3	46.1190902	-123.281343
"1117"	"Winter"	"columbia"	"Sauvie Island (Columbia Co.)"	92479	125	60	1541.31666666667	10	3	87	4	45.763691	-122.7948761
"1118"	"Winter"	"columbia"	"Sauvie Island--Multnomah Channel (Columbia Co.)"	30357	89	23	1319.86956521739	11	15	74	8	45.7350623	-122.8404093
"1119"	"Winter"	"columbia"	"Sauvie Island--Reeder Rd. Observation Shelter"	870471	119	354	2458.95762711864	7	4	89	2	45.73246	-122.7739978
"1120"	"Winter"	"columbia"	"Sauvie Island--Rentenaar Rd."	1531561	139	400	3828.9025	2	1	97	1	45.7574596	-122.776551
"1121"	"Winter"	"columbia"	"Scappoose Bottoms"	79256	115	46	1722.95652173913	9	5	86	5	45.779824	-122.824323
"1122"	"Winter"	"coos"	"42S Coquille-Bandon Highway Bottoms"	26280	81	12	2190	5	19	76	7.5	43.1715612	-124.2086484
"1123"	"Winter"	"coos"	"Bradley Lake"	9296	84	6	1549.33333333333	7	17	76	7.5	43.0658468	-124.4267299
"1124"	"Winter"	"coos"	"Face Rock Wayside"	160660	76	42	3825.2380952381	3	22.5	74.5	9.5	43.1049466	-124.4348216
"1125"	"Winter"	"coos"	"Fossil Point"	63271	111	66	958.651515151515	11	3.5	85.5	4	43.35817	-124.308573
"1126"	"Winter"	"coos"	"Johnson Pond"	31648	111	17	1861.64705882353	6	3.5	90.5	2	43.1323095	-124.1843891
"1127"	"Winter"	"coos"	"Kronenberg County Park--Coquille Point"	135722	91	92	1475.23913043478	9	13	78	5	43.1147	-124.4353
"1128"	"Winter"	"coos"	"Millicoma Marsh"	32555	128	47	692.659574468085	13	1	86	3	43.3682768	-124.1908908
"1129"	"Winter"	"coos"	"Norway (town)"	38542	121	3	12847.3333333333	1	2	97	1	43.098421	-124.157812
"1130"	"Winter"	"coos"	"Oregon Islands NWR--Table Rock Overlook"	57268	85	38	1507.05263157895	8	15	77	6	43.1161121	-124.4333861
"1131"	"Winter"	"coos"	"Pigeon Point"	11491	94	19	604.789473684211	14	11.5	74.5	9.5	43.3629632	-124.3008113
"1132"	"Winter"	"crook"	"Barnes Butte Reservoir (restricted access)"	4940	55	9	548.888888888889	7	8	85	6	44.3324439	-120.8248901
"1133"	"Winter"	"crook"	"Crooked River Canyon Hwy."	3371	44	7	481.571428571429	10	11	79	10	44.1487964	-120.8256661
"1134"	"Winter"	"crook"	"Crooked River Park"	5167	79	14	369.071428571429	14	3	83	7	44.2893883	-120.8439617
"1135"	"Winter"	"crook"	"Crooked River Wetlands Complex"	135347	104	110	1230.42727272727	6	1	93	2	44.3165109	-120.897857
"1136"	"Winter"	"crook"	"Houston Lakes"	40845	83	33	1237.72727272727	5	2	93	2	44.2941213	-120.9893417
"1137"	"Winter"	"crook"	"Ochoco Reservoir"	6772	60	17	398.352941176471	12	6	82	8	44.3066526	-120.6975174
"1138"	"Winter"	"crook"	"Powell Butte Community Center"	1021164	42	32	31911.375	1	13	86	5	44.224277	-121.02622
"1139"	"Winter"	"crook"	"Prineville Sewage Ponds (closed to the public as of 6/9/21)"	37723	75	26	1450.88461538462	3	4	93	2	44.3067524	-120.8712494
"1140"	"Winter"	"crook"	"Prineville Sewage Ponds New (closed to the public as of 6/9/21)"	4234	61	8	529.25	8	5	87	4	44.3182601	-120.888319
"1141"	"Winter"	"crook"	"Shumway Rd."	29321	36	19	1543.21052631579	2	17.5	80.5	9	44.2050986	-121.0468433
"1142"	"Winter"	"curry"	"Cape Blanco SP"	3625	82	30	120.833333333333	18	5	77	6	42.8363249	-124.5461655
"1143"	"Winter"	"curry"	"Chetco River--South Jetty"	6737	71	49	137.489795918367	14	10	76	7	42.0445123	-124.2695332
"1144"	"Winter"	"curry"	"Floras Lake"	13661	129	28	487.892857142857	2	1	97	1	42.9038274	-124.5049667
"1145"	"Winter"	"curry"	"Floras Lake--Boice-Cope Co. Park"	3099	93	33	93.9090909090909	25	2	73	9	42.9017474	-124.5022202
"1146"	"Winter"	"curry"	"Gold Beach--Marina"	8161	83	50	163.22	11	4	85	3	42.4230764	-124.4195652
"1147"	"Winter"	"curry"	"Jerry's Flat"	1137	57	3	379	3	23	74	8	42.4635519	-124.3685045
"1148"	"Winter"	"curry"	"Langlois (town)"	2531	55	13	194.692307692308	6	25.5	68.5	10	42.925877	-124.449977
"1149"	"Winter"	"curry"	"Pistol River lowlands"	4779	85	31	154.161290322581	13	3	84	4	42.2717782	-124.3969738
"1150"	"Winter"	"curry"	"Port Orford (town)"	2534	76	20	126.7	15	7	78	5	42.7460604	-124.498229
"1151"	"Winter"	"curry"	"Winchuck River mouth"	5882	81	24	245.083333333333	5	6	89	2	42.0059705	-124.2130351
"1152"	"Winter"	"deschutes"	"Awbrey Meadows"	15799	69	6	2633.16666666667	1	20.5	78.5	5	44.094724	-121.341221
"1153"	"Winter"	"deschutes"	"Deschutes River Trail--Old Mill (Mill A  and  Loggers Loops)"	250759	120	152	1649.73026315789	4	2	94	1.5	44.045064	-121.316421
"1154"	"Winter"	"deschutes"	"Farewell Bend Park"	47474	100	76	624.657894736842	9	5	86	3	44.0413879	-121.3250685
"1155"	"Winter"	"deschutes"	"First Street River Trail"	49076	99	102	481.137254901961	18	6	76	7.5	44.0696883	-121.3122797
"1156"	"Winter"	"deschutes"	"Hatfield Lake"	280565	128	229	1225.17467248908	5	1	94	1.5	44.1232081	-121.198554
"1157"	"Winter"	"deschutes"	"Old Mill Casting Pond"	18346	84	33	555.939393939394	13	11	76	7.5	44.0491197	-121.3179975
"1158"	"Winter"	"deschutes"	"Redmond Sewage Ponds (restricted access)"	33685	104	73	461.438356164384	19	4	77	6	44.3352042	-121.2192706
"1159"	"Winter"	"deschutes"	"River Meadows (restricted access)"	6832	70	3	2277.33333333333	2	19	79	4	43.8249157	-121.4900945
"1160"	"Winter"	"deschutes"	"Riverbend Park"	36958	96	85	434.8	20	7	73	9	44.0424676	-121.3211632
"1161"	"Winter"	"douglas"	"Fivemile Rd. (east side of Tahkenitch Lake)"	3197	55	4	799.25	4	19.5	76.5	8.5	43.773988	-124.11337
"1162"	"Winter"	"douglas"	"Fords Pond"	78215	134	106	737.877358490566	5	1	94	1.5	43.3913165	-123.363111
"1163"	"Winter"	"douglas"	"OC Brown County Park"	4125	57	1	4125	2	17.5	80.5	6	43.20659	-123.2299
"1164"	"Winter"	"douglas"	"Plat I Reservoir"	12316	94	30	410.533333333333	8	4	88	3	43.394346	-123.2522678
"1165"	"Winter"	"douglas"	"River Front Park"	4255	73	13	327.307692307692	10	8	82	5	43.2202092	-123.363094
"1166"	"Winter"	"douglas"	"Stewart Park Wildlife Ponds & Nature Trail"	43107	96	53	813.339622641509	3	3	94	1.5	43.2276504	-123.3712292
"1167"	"Winter"	"douglas"	"Tahkenitch Landing and Campground"	5777	71	23	251.173913043478	14	9.5	76.5	8.5	43.799787	-124.146764
"1168"	"Winter"	"douglas"	"Umpqua River--Salmon Harbor Marina"	13986	99	57	245.368421052632	15	2	83	4	43.6839497	-124.1812992
"1169"	"Winter"	"douglas"	"Wildlife Safari (restricted access)"	4139	58	7	591.285714285714	7	15.5	77.5	7	43.1429002	-123.4299911
"1170"	"Winter"	"douglas"	"Winchester Bay Public Dock"	3875	87	28	138.392857142857	21	6	73	10	43.6780529	-124.1772008
"1171"	"Winter"	"gilliam"	"Arlington (town)"	15868	86	85	186.682352941176	5	1	94	3	45.7193942	-120.2036047
"1172"	"Winter"	"gilliam"	"Condon City Park"	1687	27	9	187.444444444444	4	8.5	87.5	5	45.2326076	-120.1848292
"1173"	"Winter"	"gilliam"	"Condon Sewage Ponds (restricted access)"	1655	32	13	127.307692307692	8	5	87	6	45.2275954	-120.17736
"1174"	"Winter"	"gilliam"	"Cottonwood Canyon SP (Gilliam Co.)"	726	47	16	45.375	12	4	84	8	45.4768042	-120.4663754
"1175"	"Winter"	"gilliam"	"Fourmile Rd."	409	20	3	136.333333333333	7	13.5	79.5	10	45.6438301	-120.0788927
"1176"	"Winter"	"gilliam"	"Lonerock"	151	27	2	75.5	11	8.5	80.5	9	45.089218	-119.885803
"1177"	"Winter"	"gilliam"	"Middle Rock Creek Ln."	620	24	2	310	3	11	86	7	45.5071098	-120.1809668
"1178"	"Winter"	"gilliam"	"Port of Arlington"	36199	65	73	495.876712328767	1	3	96	1.5	45.7229297	-120.2074885
"1179"	"Winter"	"gilliam"	"Upper Rock Creek Rd."	1000	30	6	166.666666666667	6	6	88	4	45.4920809	-120.1645732
"1180"	"Winter"	"gilliam"	"Willow Creek Wildlife Area"	6114	70	19	321.789473684211	2	2	96	1.5	45.7826593	-120.0048959
"1181"	"Winter"	"grant"	"Clyde Holiday SP"	535	43	10	53.5	14	3	83	8	44.4155744	-119.0886211
"1182"	"Winter"	"grant"	"Davis Creek Park"	1424	46	3	474.666666666667	1	2	97	1	44.4231916	-118.9642991
"1183"	"Winter"	"grant"	"Forest Conservation Area"	3106	69	13	238.923076923077	5	1	94	2	44.4573634	-118.6867458
"1184"	"Winter"	"grant"	"John Day Fossil Beds NM--Sheep Rock unit"	785	33	11	71.3636363636364	11	5.5	83.5	7	44.55318	-119.6405983
"1185"	"Winter"	"grant"	"Monument Reserve (Thomas Cavender Reservoir)"	841	33	3	280.333333333333	3	5.5	91.5	4	44.8255575	-119.431813
"1186"	"Winter"	"grant"	"Moon Creek Wildlife Area"	404	23	3	134.666666666667	6	8.5	85.5	6	44.4177984	-119.2257365
"1187"	"Winter"	"grant"	"Mount Vernon (town)"	295	22	4	73.75	10	10.5	79.5	9	44.417753	-119.113389
"1188"	"Winter"	"grant"	"Poison Creek Reservoir"	314	28	3	104.666666666667	7	7	86	5	44.0136974	-118.9142078
"1189"	"Winter"	"grant"	"Prairie City (town)"	1768	41	7	252.571428571429	4	4	92	3	44.4629979	-118.709329
"1190"	"Winter"	"harney"	"Burns Sewage Ponds (restricted access)"	59700	64	30	1990	3	3	94	1	43.5672909	-119.0676928
"1191"	"Winter"	"harney"	"Crystal Crane Hot Springs"	4747	54	15	316.466666666667	21	5.5	73.5	7	43.4404502	-118.6289884
"1192"	"Winter"	"harney"	"Greenhouse Ln."	29672	52	17	1745.41176470588	4	7.5	88.5	2	43.512015	-119.0786411
"1193"	"Winter"	"harney"	"Hines Nature Trail"	4665	45	7	666.428571428571	8	12.5	79.5	6	43.5561306	-119.0771071
"1194"	"Winter"	"harney"	"Hotchkiss Ln."	25876	46	19	1361.89473684211	5	10.5	84.5	5	43.5568514	-119.0312433
"1195"	"Winter"	"harney"	"Hotchkiss Ln.--WTP Ponds (restricted access)"	7636	44	18	424.222222222222	13	14.5	72.5	8.5	43.5551186	-119.0707684
"1196"	"Winter"	"harney"	"Hwy. 205 (Catlow Valley Rd.)--Roaring Springs Ranch pulloff"	3444	46	9	382.666666666667	17	10.5	72.5	8.5	42.6567921	-118.9861518
"1197"	"Winter"	"harney"	"Hwy. 205--Burns to Malheur NWR"	6430	54	9	714.444444444444	7	5.5	87.5	3	43.5291357	-119.0210724
"1198"	"Winter"	"harney"	"Malheur NWR--Central Patrol Rd.--Krumbo Reservoir Rd. to P Ranch"	5558	59	11	505.272727272727	10	4	86	4	42.8368515	-118.8856745
"1199"	"Winter"	"harney"	"Malheur NWR--Headquarters"	11103	90	45	246.733333333333	27	1	72	10	43.2653681	-118.8433095
"1200"	"Winter"	"hood river"	"Cascade Locks (Oregon side)"	2561	49	18	142.277777777778	9	8	83	8.5	45.6722886	-121.8914008
"1201"	"Winter"	"hood river"	"Cascade Locks--Easy Climb Trail"	1582	32	3	527.333333333333	2	13	85	7	45.6845271	-121.8532002
"1202"	"Winter"	"hood river"	"Cascade Locks--Marine Park (island)"	1400	53	15	93.3333333333333	11	7	82	10	45.668031	-121.897456
"1203"	"Winter"	"hood river"	"Government Cove"	17276	68	26	664.461538461538	1	4	95	1.5	45.686396	-121.8430996
"1204"	"Winter"	"hood river"	"Hood River Spit"	4181	82	33	126.69696969697	10	3	87	6	45.7141777	-121.5088555
"1205"	"Winter"	"hood river"	"Hood River Waterfront Park and path"	4058	58	21	193.238095238095	6	6	88	5	45.7157122	-121.5168904
"1206"	"Winter"	"hood river"	"Hood River mouth"	28201	110	166	169.885542168675	7	1	92	3	45.7152892	-121.5063858
"1207"	"Winter"	"hood river"	"Hood River--The Hook"	36080	86	114	316.491228070175	3	2	95	1.5	45.717025	-121.525898
"1208"	"Winter"	"hood river"	"Indian Creek Trail--Arrowhead Ave. to Barrett Dr."	538	33	2	269	5	12	83	8.5	45.6899446	-121.5429876
"1209"	"Winter"	"hood river"	"Viento SP"	7112	66	26	273.538461538462	4	5	91	4	45.6985666	-121.6693018
"1210"	"Winter"	"jackson"	"Agate Lake"	35203	127	111	317.144144144144	20	2.5	77.5	7	42.4099597	-122.7708006
"1211"	"Winter"	"jackson"	"Ashland Pond"	37463	119	119	314.81512605042	21	4	75	10	42.2151297	-122.7198815
"1212"	"Winter"	"jackson"	"Bear Creek Greenway--Lynn Newbry Park"	29184	112	86	339.348837209302	16	7.5	76.5	9	42.2432604	-122.772131
"1213"	"Winter"	"jackson"	"Denman WMA--Ave. G and Ave. H ponds"	47036	127	92	511.260869565217	10	2.5	87.5	2	42.4395971	-122.8673269
"1214"	"Winter"	"jackson"	"Denman WMA--Little Butte Creek Unit"	18844	99	31	607.870967741935	5	13	82	4	42.4512305	-122.8661935
"1215"	"Winter"	"jackson"	"Denman WMA--Whetstone Pond"	38576	129	108	357.185185185185	15	1	84	3	42.4181342	-122.8657722
"1216"	"Winter"	"jackson"	"Emigrant Lake"	19408	114	59	328.949152542373	17	6	77	8	42.1433778	-122.6209306
"1217"	"Winter"	"jackson"	"Emigrant Lake--South Shore"	16742	109	32	523.1875	9	9.5	81.5	5	42.1337652	-122.6129258
"1218"	"Winter"	"jackson"	"RVM campus"	26946	94	35	769.885714285714	3	18	79	6	42.307586	-122.838162
"1219"	"Winter"	"jackson"	"White City Lagoons (Kirtland Rd. Ponds)"	109792	115	99	1109.0101010101	2	5	93	1	42.4336881	-122.9128075
"1220"	"Winter"	"jefferson"	"Agency Plains"	5526	36	4	1381.5	2	14	84	4	44.6822874	-121.1210351
"1221"	"Winter"	"jefferson"	"Culver Sewage Ponds (restricted access)"	3021	43	10	302.1	9	9.5	81.5	5	44.528358	-121.220853
"1222"	"Winter"	"jefferson"	"Green Dr."	3091	29	2	1545.5	1	23.5	75.5	7	44.494566	-121.24979
"1223"	"Winter"	"jefferson"	"Haystack Reservoir"	5684	70	24	236.833333333333	12	2	86	3	44.4978522	-121.1505318
"1224"	"Winter"	"jefferson"	"Lake Billy Chinook"	1255	64	9	139.444444444444	21	3	76	6	44.5696406	-121.2694073
"1225"	"Winter"	"jefferson"	"Madras Sewage Ponds (restricted access)"	2170	29	2	1085	3	23.5	73.5	8	44.6638814	-121.1664024
"1226"	"Winter"	"jefferson"	"Pelton Regulating Dam Wildlife Overlook"	13826	73	32	432.0625	6	1	93	1	44.7224039	-121.2435661
"1227"	"Winter"	"jefferson"	"Suttle Lake"	2674	54	27	99.037037037037	23	5.5	71.5	9	44.4225937	-121.7367554
"1228"	"Winter"	"jefferson"	"Trout Creek Campground (Jefferson Co.)"	629	46	8	78.625	26	8	66	10	44.8160444	-121.0948706
